index,image_link,group_id,entity_name
78294,https://m.media-amazon.com/images/I/61+bLwbw7cL.jpg,640408,height
7218,https://m.media-amazon.com/images/I/41JGP2Q3uSL.jpg,640408,depth
42092,https://m.media-amazon.com/images/I/51NL2whycnL.jpg,640408,depth
100728,https://m.media-amazon.com/images/I/61BqBpHHwZL.jpg,640408,height
69656,https://m.media-amazon.com/images/I/51rQr9TvFjL.jpg,640408,width
66647,https://m.media-amazon.com/images/I/51oFg5m89uL.jpg,640408,height
73325,https://m.media-amazon.com/images/I/51vWVicuC0L.jpg,640408,width
106214,https://m.media-amazon.com/images/I/61F1CgzHdRL.jpg,640408,depth
78086,https://m.media-amazon.com/images/I/61+SufuS3uL.jpg,640408,depth
31831,https://m.media-amazon.com/images/I/51C2xr0I0lS.jpg,640408,depth
58372,https://m.media-amazon.com/images/I/51fBCiFJ9+L.jpg,640408,height
85278,https://m.media-amazon.com/images/I/612iSvv6yBL.jpg,640408,height
23622,https://m.media-amazon.com/images/I/513A8J2YvgL.jpg,640408,width
34779,https://m.media-amazon.com/images/I/51FIvR0P+pL.jpg,640408,depth
91138,https://m.media-amazon.com/images/I/61691ojVytS.jpg,640408,width
71430,https://m.media-amazon.com/images/I/51tR5TYoU0L.jpg,640408,height
9769,https://m.media-amazon.com/images/I/41SHa0dCMvS.jpg,640408,width
88934,https://m.media-amazon.com/images/I/614rjb9BFNL.jpg,640408,width
49963,https://m.media-amazon.com/images/I/51VygFe3dpL.jpg,640408,height
96930,https://m.media-amazon.com/images/I/619Z+Wxp59L.jpg,640408,depth
65998,https://m.media-amazon.com/images/I/51nW3BSRcfL.jpg,640408,width
7885,https://m.media-amazon.com/images/I/41LbF2qWPhL.jpg,640408,width
37124,https://m.media-amazon.com/images/I/51HymL-7fvL.jpg,640408,depth
83130,https://m.media-amazon.com/images/I/611Qj3T7OjL.jpg,640408,depth
8758,https://m.media-amazon.com/images/I/41OkPMej0fL.jpg,640408,width
68141,https://m.media-amazon.com/images/I/51ptrfRF-EL.jpg,640408,height
31844,https://m.media-amazon.com/images/I/51C4xb6hGnL.jpg,640408,height
623,https://m.media-amazon.com/images/I/31OAmvoPX+S.jpg,640408,height
30490,https://m.media-amazon.com/images/I/51Ai8yMkNcL.jpg,640408,depth
100968,https://m.media-amazon.com/images/I/61Bz6wrpejL.jpg,640408,height
107016,https://m.media-amazon.com/images/I/61FUsL2vzyL.jpg,640408,depth
71999,https://m.media-amazon.com/images/I/51u3KRKOWjL.jpg,640408,depth
39507,https://m.media-amazon.com/images/I/51KXb--t-qL.jpg,640408,depth
19342,https://m.media-amazon.com/images/I/51+YUDrBpQL.jpg,640408,depth
92270,https://m.media-amazon.com/images/I/616oNLwLjyL.jpg,640408,height
100569,https://m.media-amazon.com/images/I/61BkriNNAbL.jpg,640408,height
6737,https://m.media-amazon.com/images/I/41Hd3nCHsdL.jpg,640408,height
55785,https://m.media-amazon.com/images/I/51cCVMHSmIL.jpg,640408,width
90389,https://m.media-amazon.com/images/I/615hkE+m-cL.jpg,640408,height
65248,https://m.media-amazon.com/images/I/51mhKCoq9bL.jpg,640408,width
49279,https://m.media-amazon.com/images/I/51VDcPDf6RL.jpg,640408,depth
52442,https://m.media-amazon.com/images/I/51YeierMyIL.jpg,640408,width
49515,https://m.media-amazon.com/images/I/51VUDQ4EX0L.jpg,640408,width
156,https://m.media-amazon.com/images/I/311JBecauYL.jpg,640408,width
13013,https://m.media-amazon.com/images/I/41e1nlgyJmL.jpg,521308,width
47133,https://m.media-amazon.com/images/I/51SquDiU2oL.jpg,521308,width
74282,https://m.media-amazon.com/images/I/51wbyFm2l2L.jpg,521308,height
21287,https://m.media-amazon.com/images/I/510cjd7N77L.jpg,521308,width
6255,https://m.media-amazon.com/images/I/41FxatEQEsL.jpg,521308,height
36074,https://m.media-amazon.com/images/I/51GoSX5+v0L.jpg,521308,height
66716,https://m.media-amazon.com/images/I/51oKbQ0z-iL.jpg,521308,width
108159,https://m.media-amazon.com/images/I/61GBof9xsYL.jpg,521308,height
84683,https://m.media-amazon.com/images/I/612LosR5dpL.jpg,521308,width
22147,https://m.media-amazon.com/images/I/511YoILM1FL.jpg,521308,height
25801,https://m.media-amazon.com/images/I/515XrhNZ1BL.jpg,521308,height
23009,https://m.media-amazon.com/images/I/512TajHCCzL.jpg,521308,height
127686,https://m.media-amazon.com/images/I/81QQADT9iBL.jpg,521308,maximum_weight_recommendation
60891,https://m.media-amazon.com/images/I/51hvkJhFHPL.jpg,521308,width
73490,https://m.media-amazon.com/images/I/51vk8puEPmL.jpg,521308,depth
71138,https://m.media-amazon.com/images/I/51t4I0wp7yL.jpg,521308,height
125881,https://m.media-amazon.com/images/I/811kf-ICQVL.jpg,521308,maximum_weight_recommendation
21160,https://m.media-amazon.com/images/I/510USA5kGJL.jpg,521308,width
54668,https://m.media-amazon.com/images/I/51b1IS3a1wL.jpg,521308,width
12285,https://m.media-amazon.com/images/I/41bMQJhydIL.jpg,521308,width
67933,https://m.media-amazon.com/images/I/51peyW8VGIL.jpg,521308,height
18753,https://m.media-amazon.com/images/I/41zhGTJXguL.jpg,521308,width
76488,https://m.media-amazon.com/images/I/51z4ds8lIzL.jpg,521308,width
27218,https://m.media-amazon.com/images/I/5178hscDpXL.jpg,521308,width
126864,https://m.media-amazon.com/images/I/81Fhk3owiGL.jpg,521308,item_weight
73502,https://m.media-amazon.com/images/I/51vl-+LGFVL.jpg,521308,width
8047,https://m.media-amazon.com/images/I/41M5qAM2jPL.jpg,521308,height
45262,https://m.media-amazon.com/images/I/51QmFPsvIRL.jpg,521308,height
117757,https://m.media-amazon.com/images/I/71HLnCVEQkL.jpg,521308,item_weight
89961,https://m.media-amazon.com/images/I/615RF4k19YL.jpg,521308,width
26299,https://m.media-amazon.com/images/I/5165sAw6A6L.jpg,521308,depth
34579,https://m.media-amazon.com/images/I/51F42pGghIL.jpg,521308,height
3857,https://m.media-amazon.com/images/I/417S0V+Z0dL.jpg,521308,height
81927,https://m.media-amazon.com/images/I/610lRuxeRUL.jpg,521308,width
83550,https://m.media-amazon.com/images/I/611ge3IJjPL.jpg,521308,maximum_weight_recommendation
55430,https://m.media-amazon.com/images/I/51bqKTuwJ4L.jpg,521308,height
1160,https://m.media-amazon.com/images/I/31o1DZDD99L.jpg,521308,height
76827,https://m.media-amazon.com/images/I/51zUOP+ka+L.jpg,521308,width
93969,https://m.media-amazon.com/images/I/617nUttp6kL.jpg,521308,height
28797,https://m.media-amazon.com/images/I/518nmjTQNcL.jpg,521308,height
22745,https://m.media-amazon.com/images/I/512CSZyzXwL.jpg,521308,height
46856,https://m.media-amazon.com/images/I/51SV2Hevh5L.jpg,521308,height
3531,https://m.media-amazon.com/images/I/4166d22cwZL.jpg,521308,height
128229,https://m.media-amazon.com/images/I/81X5abDTm3L.jpg,521308,maximum_weight_recommendation
123694,https://m.media-amazon.com/images/I/71p8AmKN7OL.jpg,521308,maximum_weight_recommendation
35514,https://m.media-amazon.com/images/I/51G7wL0LCHL.jpg,521308,height
25572,https://m.media-amazon.com/images/I/515Ion9B7PL.jpg,521308,height
112427,https://m.media-amazon.com/images/I/61l6a-+RObL.jpg,521308,maximum_weight_recommendation
984,https://m.media-amazon.com/images/I/31fWzsgctZL.jpg,521308,width
65479,https://m.media-amazon.com/images/I/51my3roRLOL.jpg,521308,width
6172,https://m.media-amazon.com/images/I/41FcJW27ErL.jpg,521308,depth
41978,https://m.media-amazon.com/images/I/51NDs7ddiuL.jpg,521308,height
43698,https://m.media-amazon.com/images/I/51P2nK+XVEL.jpg,521308,height
79420,https://m.media-amazon.com/images/I/61-KnjzXPEL.jpg,521308,width
40803,https://m.media-amazon.com/images/I/51LvYf-bnSL.jpg,521308,width
94475,https://m.media-amazon.com/images/I/6187CfDDY7L.jpg,521308,height
13372,https://m.media-amazon.com/images/I/41fRjtw+spL.jpg,521308,height
2704,https://m.media-amazon.com/images/I/412gi1vi0tL.jpg,521308,height
101939,https://m.media-amazon.com/images/I/61CVk8s6YBL.jpg,521308,height
75255,https://m.media-amazon.com/images/I/51xiELKkowL.jpg,521308,height
66571,https://m.media-amazon.com/images/I/51oAidu6vkL.jpg,521308,width
96103,https://m.media-amazon.com/images/I/6193TdlxNhL.jpg,521308,width
2657,https://m.media-amazon.com/images/I/412Y6Bg+dYL.jpg,521308,maximum_weight_recommendation
43611,https://m.media-amazon.com/images/I/51OyvJbEJUL.jpg,521308,width
114224,https://m.media-amazon.com/images/I/61yGV5dzo+L.jpg,521308,maximum_weight_recommendation
101475,https://m.media-amazon.com/images/I/61CEmM+H+1L.jpg,521308,height
34256,https://m.media-amazon.com/images/I/51El+QodPTL.jpg,521308,width
92611,https://m.media-amazon.com/images/I/617-gz1hMLL.jpg,521308,width
120469,https://m.media-amazon.com/images/I/71WILrCeckL.jpg,521308,maximum_weight_recommendation
54517,https://m.media-amazon.com/images/I/51atmD+5LTL.jpg,521308,height
117319,https://m.media-amazon.com/images/I/71EynWURH0L.jpg,521308,maximum_weight_recommendation
104522,https://m.media-amazon.com/images/I/61E2AOwGiyL.jpg,521308,height
10035,https://m.media-amazon.com/images/I/41TCmbPa9HL.jpg,521308,height
30812,https://m.media-amazon.com/images/I/51B0ZxJnd3L.jpg,521308,width
89884,https://m.media-amazon.com/images/I/615NuyIXoFL.jpg,521308,width
79717,https://m.media-amazon.com/images/I/61-UPFrlwGL.jpg,521308,width
64082,https://m.media-amazon.com/images/I/51lOhQ21ynL.jpg,521308,width
43551,https://m.media-amazon.com/images/I/51OvkpdHrUL.jpg,521308,height
25548,https://m.media-amazon.com/images/I/515HoHr4StL.jpg,521308,height
34356,https://m.media-amazon.com/images/I/51ErVk7KleL.jpg,521308,height
52086,https://m.media-amazon.com/images/I/51YDrFsX4lL.jpg,521308,width
52670,https://m.media-amazon.com/images/I/51Yu-2XJMyL.jpg,521308,height
65063,https://m.media-amazon.com/images/I/51mUtq5wZlL.jpg,521308,height
45431,https://m.media-amazon.com/images/I/51QykZ5BPeL.jpg,521308,width
118120,https://m.media-amazon.com/images/I/71JcYA-p+QL.jpg,521308,maximum_weight_recommendation
79618,https://m.media-amazon.com/images/I/61-QyMrzeIL.jpg,521308,maximum_weight_recommendation
2959,https://m.media-amazon.com/images/I/413ddfd0syL.jpg,521308,height
74617,https://m.media-amazon.com/images/I/51wzopxsBOL.jpg,521308,height
127338,https://m.media-amazon.com/images/I/81Le4Pv0xeL.jpg,521308,item_weight
40536,https://m.media-amazon.com/images/I/51Ld7u5v5UL.jpg,521308,height
12284,https://m.media-amazon.com/images/I/41bMQJhydIL.jpg,521308,height
31588,https://m.media-amazon.com/images/I/51BpEuivzvL.jpg,521308,width
109693,https://m.media-amazon.com/images/I/61Q6lcQGruL.jpg,521308,maximum_weight_recommendation
67878,https://m.media-amazon.com/images/I/51pb886BsGL.jpg,521308,height
110031,https://m.media-amazon.com/images/I/61Sj06aaD1L.jpg,521308,maximum_weight_recommendation
86122,https://m.media-amazon.com/images/I/613Czam6oTL.jpg,521308,height
12822,https://m.media-amazon.com/images/I/41dMnUiONpL.jpg,521308,height
19695,https://m.media-amazon.com/images/I/51+xKlkV5uS.jpg,521308,height
92610,https://m.media-amazon.com/images/I/617-gz1hMLL.jpg,521308,height
24927,https://m.media-amazon.com/images/I/514a0pF9xfL.jpg,312608,width
44197,https://m.media-amazon.com/images/I/51Pd10HW8IL.jpg,312608,depth
62092,https://m.media-amazon.com/images/I/51jBj7UpHZL.jpg,312608,depth
53350,https://m.media-amazon.com/images/I/51ZdKJklXIL.jpg,312608,depth
54830,https://m.media-amazon.com/images/I/51bD1o7iXRL.jpg,312608,height
16369,https://m.media-amazon.com/images/I/41qryfoxdVL.jpg,312608,depth
8221,https://m.media-amazon.com/images/I/41MgvyrjfTL.jpg,312608,width
6501,https://m.media-amazon.com/images/I/41GmnVqJ4dL.jpg,312608,width
50457,https://m.media-amazon.com/images/I/51WSdpKxyNL.jpg,312608,width
21164,https://m.media-amazon.com/images/I/510Um7xcIKL.jpg,312608,depth
70070,https://m.media-amazon.com/images/I/51rsV2nHvkL.jpg,312608,width
57518,https://m.media-amazon.com/images/I/51eAudeV2ML.jpg,312608,width
21493,https://m.media-amazon.com/images/I/510pxWlSe9L.jpg,312608,height
61101,https://m.media-amazon.com/images/I/51i8iwcrNAL.jpg,312608,height
68487,https://m.media-amazon.com/images/I/51qE5rNfueL.jpg,312608,depth
41570,https://m.media-amazon.com/images/I/51MkxELRrXL.jpg,312608,depth
48230,https://m.media-amazon.com/images/I/51U-cC9XgGL.jpg,507988,width
7463,https://m.media-amazon.com/images/I/41KAEPJ1epL.jpg,507988,item_weight
79694,https://m.media-amazon.com/images/I/61-THb9e3vL.jpg,507988,depth
99397,https://m.media-amazon.com/images/I/61B2eJvQp4L.jpg,507988,width
24975,https://m.media-amazon.com/images/I/514cK10bHvS.jpg,507988,width
71541,https://m.media-amazon.com/images/I/51tao58JsML.jpg,519155,wattage
5250,https://m.media-amazon.com/images/I/41CP68ANWtL.jpg,519155,wattage
22285,https://m.media-amazon.com/images/I/511kZUoFCoL.jpg,519155,item_weight
30750,https://m.media-amazon.com/images/I/51AzDPtGghL.jpg,519155,item_weight
8031,https://m.media-amazon.com/images/I/41M09WMYaEL.jpg,519155,voltage
4192,https://m.media-amazon.com/images/I/418gcmFp4hL.jpg,519155,item_weight
47582,https://m.media-amazon.com/images/I/51TLdM8xEFL.jpg,308671,width
113614,https://m.media-amazon.com/images/I/61ttiEXhQxL.jpg,308671,item_weight
26437,https://m.media-amazon.com/images/I/516DwXo68HL.jpg,308671,depth
4761,https://m.media-amazon.com/images/I/41AkualkMnL.jpg,308671,item_weight
26436,https://m.media-amazon.com/images/I/516DwXo68HL.jpg,308671,height
36855,https://m.media-amazon.com/images/I/51HfwSrUsZS.jpg,308671,item_weight
19224,https://m.media-amazon.com/images/I/51+QBCwW36L.jpg,308671,depth
8699,https://m.media-amazon.com/images/I/41ObF9OuyVL.jpg,861555,depth
30984,https://m.media-amazon.com/images/I/51BD+-zRqdL.jpg,861555,height
4948,https://m.media-amazon.com/images/I/41BQ54NnDZL.jpg,861555,height
55956,https://m.media-amazon.com/images/I/51cNStN3sZL.jpg,861555,height
19499,https://m.media-amazon.com/images/I/51+jgwOx8SL.jpg,861555,depth
11296,https://m.media-amazon.com/images/I/41XtQ+70RHL.jpg,861555,item_weight
4355,https://m.media-amazon.com/images/I/419F+FPpDIS.jpg,861555,height
67698,https://m.media-amazon.com/images/I/51pOteeBGWL.jpg,861555,height
9218,https://m.media-amazon.com/images/I/41QQkTpIrhL.jpg,861555,depth
62635,https://m.media-amazon.com/images/I/51jvdeqPZ1L.jpg,861555,height
101373,https://m.media-amazon.com/images/I/61CAX23zB6L.jpg,861555,height
62263,https://m.media-amazon.com/images/I/51jO5yuRyOL.jpg,861555,height
15340,https://m.media-amazon.com/images/I/41mtm-h6CUL.jpg,861555,width
26829,https://m.media-amazon.com/images/I/516gmOg+pdL.jpg,861555,height
11366,https://m.media-amazon.com/images/I/41Y8VvF7-aL.jpg,861555,height
35832,https://m.media-amazon.com/images/I/51GUS6UtdgL.jpg,861555,height
101079,https://m.media-amazon.com/images/I/61C19gORzsL.jpg,861555,width
52281,https://m.media-amazon.com/images/I/51YQzf9Qv7L.jpg,861555,height
41386,https://m.media-amazon.com/images/I/51MYF-fbTYL.jpg,861555,height
40535,https://m.media-amazon.com/images/I/51Ld3ts44EL.jpg,861555,width
103656,https://m.media-amazon.com/images/I/61DWVe7SNTL.jpg,861555,height
100253,https://m.media-amazon.com/images/I/61BajLbClfL.jpg,861555,width
85872,https://m.media-amazon.com/images/I/61343nZxkIL.jpg,861555,height
15200,https://m.media-amazon.com/images/I/41mI2a6XNTL.jpg,861555,height
30545,https://m.media-amazon.com/images/I/51AlZhs7sOL.jpg,861555,height
45385,https://m.media-amazon.com/images/I/51QvZ1yHukL.jpg,861555,depth
26020,https://m.media-amazon.com/images/I/515mZh5lgFL.jpg,861555,height
97462,https://m.media-amazon.com/images/I/619tUWaHpwL.jpg,861555,depth
51485,https://m.media-amazon.com/images/I/51XZdxX5MCL.jpg,861555,height
100538,https://m.media-amazon.com/images/I/61Bjp53pSvL.jpg,861555,height
49718,https://m.media-amazon.com/images/I/51VhlE2-+pL.jpg,861555,height
56173,https://m.media-amazon.com/images/I/51ceqpmJ8AL.jpg,861555,height
49943,https://m.media-amazon.com/images/I/51VxEUeBiNL.jpg,861555,width
9974,https://m.media-amazon.com/images/I/41T+UL7qRzL.jpg,861555,height
34213,https://m.media-amazon.com/images/I/51EffCV+M0L.jpg,861555,height
79588,https://m.media-amazon.com/images/I/61-PbhUXu9L.jpg,861555,depth
5335,https://m.media-amazon.com/images/I/41Cga6sE7vL.jpg,861555,height
52222,https://m.media-amazon.com/images/I/51YMHcX9BIS.jpg,658892,depth
66462,https://m.media-amazon.com/images/I/51o17lXDqaL.jpg,658892,depth
47403,https://m.media-amazon.com/images/I/51T7FtpOoGL.jpg,658892,height
37013,https://m.media-amazon.com/images/I/51HrMObiZTL.jpg,658892,depth
179,https://m.media-amazon.com/images/I/3130yji+ASL.jpg,658892,depth
23479,https://m.media-amazon.com/images/I/513-OJ3jl1L.jpg,658892,height
107679,https://m.media-amazon.com/images/I/61FvkfqfmuL.jpg,658892,height
26788,https://m.media-amazon.com/images/I/516ed-TS4aL.jpg,658892,width
4464,https://m.media-amazon.com/images/I/419f6qBuxSL.jpg,658892,width
6447,https://m.media-amazon.com/images/I/41GbWoT1CyL.jpg,658892,width
69010,https://m.media-amazon.com/images/I/51qlMzpHUnL.jpg,658892,width
14499,https://m.media-amazon.com/images/I/41jqw1DNqGL.jpg,658892,depth
10023,https://m.media-amazon.com/images/I/41T9vh0KggL.jpg,658892,depth
71014,https://m.media-amazon.com/images/I/51sxO+2RPAL.jpg,658892,depth
51099,https://m.media-amazon.com/images/I/51X8Oe7TAvL.jpg,658892,height
4482,https://m.media-amazon.com/images/I/419jknehHjL.jpg,658892,width
6640,https://m.media-amazon.com/images/I/41HIAjOxLLL.jpg,658892,width
7762,https://m.media-amazon.com/images/I/41LEKQEBAxL.jpg,658892,width
35461,https://m.media-amazon.com/images/I/51G4cbdMOwL.jpg,658892,width
16718,https://m.media-amazon.com/images/I/41s3OaxSP3L.jpg,658892,height
18580,https://m.media-amazon.com/images/I/41yytjBcjPL.jpg,658892,width
44373,https://m.media-amazon.com/images/I/51PpEhbW9TL.jpg,658892,width
28752,https://m.media-amazon.com/images/I/518lDF6SppL.jpg,658892,depth
44982,https://m.media-amazon.com/images/I/51QVCpTYl7L.jpg,658892,depth
25391,https://m.media-amazon.com/images/I/5156Rkqx8pL.jpg,658892,depth
89811,https://m.media-amazon.com/images/I/615Kl0oG8WL.jpg,658892,depth
89231,https://m.media-amazon.com/images/I/6150vjHP4fL.jpg,658892,depth
12093,https://m.media-amazon.com/images/I/41ajI0BQmKL.jpg,658892,depth
85684,https://m.media-amazon.com/images/I/612yuOa8pgL.jpg,658892,width
18070,https://m.media-amazon.com/images/I/41x277q16OL.jpg,658892,depth
10073,https://m.media-amazon.com/images/I/41TLGbR90vL.jpg,658892,width
18071,https://m.media-amazon.com/images/I/41x277q16OL.jpg,658892,width
181,https://m.media-amazon.com/images/I/3131mkESkQL.jpg,594191,item_weight
6821,https://m.media-amazon.com/images/I/41HvInTI6dL.jpg,900671,voltage
7709,https://m.media-amazon.com/images/I/41L4qASHTkL.jpg,900671,wattage
8999,https://m.media-amazon.com/images/I/41PbeCqfY6L.jpg,900671,wattage
9393,https://m.media-amazon.com/images/I/41R0bqlvppL.jpg,900671,wattage
6768,https://m.media-amazon.com/images/I/41HjlqmMeDL.jpg,900671,voltage
69282,https://m.media-amazon.com/images/I/51r1U34XuLL.jpg,900671,wattage
64407,https://m.media-amazon.com/images/I/51ll7lIHt-L.jpg,900671,wattage
7202,https://m.media-amazon.com/images/I/41JFCWzwioL.jpg,900671,voltage
15945,https://m.media-amazon.com/images/I/41p5bTd+UUL.jpg,900671,wattage
76746,https://m.media-amazon.com/images/I/51zNmKBaV2L.jpg,900671,wattage
36174,https://m.media-amazon.com/images/I/51GugSOAoWL.jpg,900671,voltage
13933,https://m.media-amazon.com/images/I/41hWgk3GujL.jpg,900671,voltage
69890,https://m.media-amazon.com/images/I/51rh2BAnRkL.jpg,900671,wattage
16848,https://m.media-amazon.com/images/I/41sdWVdcDPS.jpg,900671,wattage
72622,https://m.media-amazon.com/images/I/51unNjGZmAL.jpg,900671,voltage
16440,https://m.media-amazon.com/images/I/41r5yiqxYLL.jpg,900671,wattage
40390,https://m.media-amazon.com/images/I/51LSxxlk7yL.jpg,900671,wattage
13739,https://m.media-amazon.com/images/I/41gfOib3pOL.jpg,900671,voltage
38148,https://m.media-amazon.com/images/I/51J4Ned0qOL.jpg,900671,voltage
74122,https://m.media-amazon.com/images/I/51wPQ7A-gHL.jpg,900671,voltage
2451,https://m.media-amazon.com/images/I/411pyq8TWYL.jpg,900671,wattage
15665,https://m.media-amazon.com/images/I/41o4QXoMmaL.jpg,900671,wattage
62200,https://m.media-amazon.com/images/I/51jJoc9l56L.jpg,900671,voltage
22491,https://m.media-amazon.com/images/I/511xRyfs1fL.jpg,900671,voltage
45118,https://m.media-amazon.com/images/I/51QdywYiAYL.jpg,900671,voltage
49629,https://m.media-amazon.com/images/I/51VdXuG7s3L.jpg,900671,wattage
2571,https://m.media-amazon.com/images/I/412D86w85ML.jpg,900671,voltage
23569,https://m.media-amazon.com/images/I/5135B8G-pQS.jpg,900671,voltage
40897,https://m.media-amazon.com/images/I/51M2Ji5H+BS.jpg,900671,voltage
16485,https://m.media-amazon.com/images/I/41rG9fkj4CL.jpg,900671,voltage
44793,https://m.media-amazon.com/images/I/51QHZcDAemL.jpg,900671,wattage
50724,https://m.media-amazon.com/images/I/51WlmGIWjiL.jpg,900671,wattage
32973,https://m.media-amazon.com/images/I/51DJC5hf+ZL.jpg,900671,wattage
37517,https://m.media-amazon.com/images/I/51IMxQXDR9L.jpg,900671,wattage
45462,https://m.media-amazon.com/images/I/51R+UbM48RL.jpg,900671,wattage
55733,https://m.media-amazon.com/images/I/51c8g4qbTVL.jpg,900671,wattage
36278,https://m.media-amazon.com/images/I/51H0NwJS7UL.jpg,900671,voltage
60009,https://m.media-amazon.com/images/I/51gyOC44sOL.jpg,900671,wattage
11316,https://m.media-amazon.com/images/I/41Y-PCKso+L.jpg,900671,voltage
56331,https://m.media-amazon.com/images/I/51cqeGTJBqL.jpg,900671,wattage
33467,https://m.media-amazon.com/images/I/51Dr6qkdQEL.jpg,900671,voltage
18464,https://m.media-amazon.com/images/I/41ySVs9IYOL.jpg,900671,voltage
32562,https://m.media-amazon.com/images/I/51CrE14kRkL.jpg,900671,wattage
16891,https://m.media-amazon.com/images/I/41slbQbNxbL.jpg,900671,wattage
50509,https://m.media-amazon.com/images/I/51WWXGAmWFL.jpg,900671,wattage
7100,https://m.media-amazon.com/images/I/41IrBUPgegL.jpg,900671,voltage
9394,https://m.media-amazon.com/images/I/41R0bqlvppL.jpg,900671,voltage
230,https://m.media-amazon.com/images/I/315PtJZRiFL.jpg,900671,voltage
12730,https://m.media-amazon.com/images/I/41d1K0wq-JL.jpg,900671,wattage
35002,https://m.media-amazon.com/images/I/51FZUAuUWbL.jpg,900671,voltage
57715,https://m.media-amazon.com/images/I/51eQa-EV3ML.jpg,900671,wattage
50723,https://m.media-amazon.com/images/I/51WlmGIWjiL.jpg,900671,voltage
4723,https://m.media-amazon.com/images/I/41AdY+N9K5L.jpg,900671,wattage
39842,https://m.media-amazon.com/images/I/51Ku6T+3U-L.jpg,900671,voltage
24698,https://m.media-amazon.com/images/I/514LQVSZ35L.jpg,900671,voltage
11862,https://m.media-amazon.com/images/I/41Zu29UxGDL.jpg,900671,voltage
25011,https://m.media-amazon.com/images/I/514fyOMfGeL.jpg,900671,wattage
31178,https://m.media-amazon.com/images/I/51BPPkbgWJL.jpg,900671,wattage
64533,https://m.media-amazon.com/images/I/51luMJyz8GL.jpg,900671,wattage
45613,https://m.media-amazon.com/images/I/51RAlDmPixS.jpg,900671,voltage
23104,https://m.media-amazon.com/images/I/512aoyNVBKL.jpg,900671,voltage
5164,https://m.media-amazon.com/images/I/41C8JGoTeHL.jpg,900671,wattage
52769,https://m.media-amazon.com/images/I/51Z-38B5f1L.jpg,900671,voltage
29721,https://m.media-amazon.com/images/I/519qVuNJXiL.jpg,900671,voltage
56409,https://m.media-amazon.com/images/I/51cwM1o+87L.jpg,783898,width
27917,https://m.media-amazon.com/images/I/517t0CLNLtL.jpg,783898,height
25707,https://m.media-amazon.com/images/I/515SD4eiX+L.jpg,783898,width
76118,https://m.media-amazon.com/images/I/51yk-vpwTTL.jpg,783898,height
43797,https://m.media-amazon.com/images/I/51P9DaL4+xL.jpg,783898,depth
54674,https://m.media-amazon.com/images/I/51b1mH0PD4S.jpg,783898,depth
60643,https://m.media-amazon.com/images/I/51hetvCcqCL.jpg,783898,height
103592,https://m.media-amazon.com/images/I/61DUMSfXrxL.jpg,783898,width
79102,https://m.media-amazon.com/images/I/61-8TY2wJWL.jpg,783898,width
79027,https://m.media-amazon.com/images/I/61-5GazqKJL.jpg,783898,height
88299,https://m.media-amazon.com/images/I/614UIqPBPVL.jpg,783898,depth
11459,https://m.media-amazon.com/images/I/41YQYkm8aLL.jpg,783898,depth
6057,https://m.media-amazon.com/images/I/41FEaH55lYL.jpg,783898,depth
84268,https://m.media-amazon.com/images/I/61256y7sMIL.jpg,783898,depth
75737,https://m.media-amazon.com/images/I/51yHIMYChlL.jpg,783898,depth
4539,https://m.media-amazon.com/images/I/419yzQrsJAL.jpg,783898,depth
106414,https://m.media-amazon.com/images/I/61F77e-LmJL.jpg,783898,width
89596,https://m.media-amazon.com/images/I/615F8blLY0L.jpg,783898,height
107868,https://m.media-amazon.com/images/I/61G1HhdzDCL.jpg,783898,width
27916,https://m.media-amazon.com/images/I/517t0CLNLtL.jpg,783898,depth
56306,https://m.media-amazon.com/images/I/51cphYtqaML.jpg,783898,height
55201,https://m.media-amazon.com/images/I/51basBIZv5L.jpg,783898,depth
99658,https://m.media-amazon.com/images/I/61BB7VNTcuL.jpg,783898,depth
54070,https://m.media-amazon.com/images/I/51aOaDuPegL.jpg,783898,depth
105308,https://m.media-amazon.com/images/I/61EX2ACeYXL.jpg,783898,width
28755,https://m.media-amazon.com/images/I/518lH-rMNBS.jpg,783898,width
54500,https://m.media-amazon.com/images/I/51as2UOg-tL.jpg,783898,depth
102324,https://m.media-amazon.com/images/I/61CkBCVbcYL.jpg,783898,width
59514,https://m.media-amazon.com/images/I/51gPhMYiuwL.jpg,783898,width
59069,https://m.media-amazon.com/images/I/51fyE7xAwWL.jpg,783898,width
105338,https://m.media-amazon.com/images/I/61EXnAcfzjL.jpg,783898,width
62523,https://m.media-amazon.com/images/I/51jlgKNYJdL.jpg,783898,height
27915,https://m.media-amazon.com/images/I/517t0CLNLtL.jpg,783898,width
87499,https://m.media-amazon.com/images/I/6142pr1b7eL.jpg,783898,height
14891,https://m.media-amazon.com/images/I/41l92AaMWQL.jpg,783898,depth
63021,https://m.media-amazon.com/images/I/51kGZNUhO1L.jpg,783898,width
61200,https://m.media-amazon.com/images/I/51iFopG-drL.jpg,783898,depth
51123,https://m.media-amazon.com/images/I/51XA4rwV1vL.jpg,783898,depth
35780,https://m.media-amazon.com/images/I/51GPWe9AwYL.jpg,783898,width
27503,https://m.media-amazon.com/images/I/517SDPGoI0S.jpg,783898,depth
106121,https://m.media-amazon.com/images/I/61F+UR-R36L.jpg,783898,depth
84411,https://m.media-amazon.com/images/I/612BfXZF99L.jpg,783898,depth
91133,https://m.media-amazon.com/images/I/6168ztvV8EL.jpg,783898,width
